3 	 Zúčtovacie vzťahy	33 	 Zúčtovanie so zamestnancami a orgánmi sociálneho poistenia a zdravotného poistenia	336 	 Zúčtovanie s orgánmi sociálneho poistenia a zdravotného poistenia	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	34 	 Zúčtovanie daní a dotácií	341 	 Daň z príjmov	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	34 	 Zúčtovanie daní a dotácií	342 	 Ostatné priame dane	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	34 	 Zúčtovanie daní a dotácií	343 	 Daň z pridanej hodnoty	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	34 	 Zúčtovanie daní a dotácií	345 	 Ostatné dane a poplatky	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	34 	 Zúčtovanie daní a dotácií	346 	 Dotácie zo štátneho rozpočtu	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	34 	 Zúčtovanie daní a dotácií	347 	 Ostatné dotácie	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	351 	 Pohľadávky v rámci konsolidovaného celku	A	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	353 	 Pohľadávky za upísané vlastné imanie	A	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	354 	 Pohľadávky voči spoločníkom a členom pri úhrade straty	A	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	355 	 Ostatné pohľadávky voči spoločníkom a členom	A	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	358 	 Pohľadávky voči účastníkom združenia	A	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	361 	 Záväzky v rámci konsolidovaného celku	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	364 	 Záväzky voči spoločníkom a členom pri rozdeľovaní zisku	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	35 	 Pohľadávky voči spoločníkom a združeniu	365 	 Ostatné záväzky voči spoločníkom a členom	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	36 	 Záväzky voči spoločníkom a združeniu	366 	 Záväzky voči spoločníkom a členom zo závislej činnosti	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	36 	 Záväzky voči spoločníkom a združeniu	367 	 Záväzky z upísaných nesplatených cenných papierov a vkladov	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	36 	 Záväzky voči spoločníkom a združeniu	368 	 Záväzky voči účastníkom združenia	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	371 	 Pohľadávky z predaja podniku	A	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	372 	 Záväzky z kúpy podniku	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	373 	 Pohľadávky a záväzky z pevných termínových operácií	A	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	374 	 Pohľadávky z nájmu	A	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	375 	 Pohľadávky z vydaných dlhopisov	A	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	376 	 Nakúpené opcie	A	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	377 	 Predané opcie	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	378 	 Iné pohľadávky	A	Súvahový		
3 	 Zúčtovacie vzťahy	37 	 Iné pohľadávky a iné záväzky	379 	 Iné záväzky	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	38 	 Časové rozlíšenie nákladov a výnosov	381 	 Náklady budúcich období	A	Súvahový		
3 	 Zúčtovacie vzťahy	38 	 Časové rozlíšenie nákladov a výnosov	382 	 Komplexné náklady budúcich období	A	Súvahový		
3 	 Zúčtovacie vzťahy	38 	 Časové rozlíšenie nákladov a výnosov	383 	 Výdavky budúcich období	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	38 	 Časové rozlíšenie nákladov a výnosov	384 	 Výnosy budúcich období	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	38 	 Časové rozlíšenie nákladov a výnosov	385 	 Príjmy budúcich období	A	Súvahový		
3 	 Zúčtovacie vzťahy	39 	 Opravná položka k zúčtovacím vzťahom a vnútorné zúčtovanie	391 	 Opravné položky k pohľadávkam	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	39 	 Opravná položka k zúčtovacím vzťahom a vnútorné zúčtovanie	395 	 Vnútorné zúčtovanie	A	Súvahový		
3 	 Zúčtovacie vzťahy	39 	 Opravná položka k zúčtovacím vzťahom a vnútorné zúčtovanie	398 	 Spojovací účet pri združení	A	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	411 	 Základné imanie	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	412 	 Emisné ážio	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	413 	 Ostatné kapitálové fondy	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	414 	 Oceňovacie rozdiely z precenenia majetku a záväzkov	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	415 	 Oceňovacie rozdiely z kapitálových účastín	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	416 	 Oceňovacie rozdiely z precenenia pri zlúčení, splynutí a rozdelení	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	417 	 Zákonný rezervný fond z kapitálových vkladov	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	418 	 Nedeliteľný fond z kapitálových vkladov	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	41 	 Základné imanie a kapitálové fondy	419 	 Zmeny základného imania	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	42 	 Fondy tvorené zo zisku a prevedené výsledky hospodárenia	421 	 Zákonný rezervný fond	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	42 	 Fondy tvorené zo zisku a prevedené výsledky hospodárenia	422 	 Nedeliteľný fond	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	42 	 Fondy tvorené zo zisku a prevedené výsledky hospodárenia	423 	 Štatutárne fondy	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	42 	 Fondy tvorené zo zisku a prevedené výsledky hospodárenia	427 	 Ostatné fondy	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	42 	 Fondy tvorené zo zisku a prevedené výsledky hospodárenia	428 	 Nerozdelený zisk minulých rokov	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	42 	 Fondy tvorené zo zisku a prevedené výsledky hospodárenia	429 	 Neuhradená strata minulých rokov	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	43 	 Výsledok hospodárenia	431 	 Výsledok hospodárenia v schvaľovaní	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	45 	 Rezervy	451 	 Rezervy zákonné	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	45 	 Rezervy	459 	 Ostatné rezervy	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	46 	 Bankové úvery	461 	 Bankové úvery	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	471 	 Dlhodobé záväzky v rámci konsolidovaného celku	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	472 	 Záväzky zo sociálneho fondu	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	473 	 Vydané dlhopisy	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	474 	 Záväzky z nájmu	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	475 	 Dlhodobé prijaté preddavky	P	Súvahový		
4 	 Kapitálové účty a dlhodobé záväzky	47 	 Dlhodobé záväzky	476 	 Dlhodobé nevyfakturované dodávky	P	Súvahový		
